id,label
5797,0
5798,9
5799,8
5800,3
5801,4
5802,2
5803,7
5804,5
5805,2
5806,6
5807,4
5808,1
5809,3
5810,5
5811,9
5812,7
5813,6
5814,8
5815,9
5816,2
5817,3
5818,6
5819,6
5820,9
5821,5
5822,4
5823,5
5824,1
5825,2
5826,9
5827,3
5828,9
5829,5
5830,4
5831,0
5832,0
5833,4
5834,4
5835,0
5836,7
5837,1
5838,5
5839,1
5840,6
5841,2
5842,4
5843,6
5844,9
5845,1
5846,4
5847,2
5848,8
5849,9
5850,4
5851,1
5852,6
5853,7
5854,3
5855,6
5856,1
5857,2
5858,2
5859,9
5860,1
5861,1
5862,2
5863,2
5864,6
5865,1
5866,2
5867,0
5868,1
5869,6
5870,1
5871,8
5872,8
5873,1
5874,5
5875,2
5876,6
5877,4
5878,0
5879,9
5880,0
5881,1
5882,9
5883,4
5884,6
5885,8
5886,9
5887,9
5888,4
5889,0
5890,6
5891,8
5892,8
5893,7
5894,3
5895,1
5896,8
5897,3
5898,2
5899,8
5900,9
5901,0
5902,7
5903,6
5904,4
5905,7
5906,1
5907,4
5908,6
5909,6
5910,7
5911,3
5912,3
5913,0
5914,2
5915,5
5916,5
5917,4
5918,3
5919,0
5920,9
5921,7
5922,5
5923,7
5924,2
5925,8
5926,5
5927,1
5928,0
5929,3
5930,3
5931,5
5932,9
5933,3
5934,4
5935,9
5936,1
5937,4
5938,4
5939,1
5940,6
5941,9
5942,1
5943,5
5944,3
5945,0
5946,3
5947,5
5948,4
5949,4
5950,9
5951,0
5952,2
5953,7
5954,1
5955,4
5956,1
5957,2
5958,7
5959,7
5960,9
5961,7
5962,6
5963,1
5964,3
5965,0
5966,5
5967,4
5968,1
5969,6
5970,5
5971,6
5972,3
5973,8
5974,7
5975,0
5976,8
5977,5
5978,6
5979,8
5980,2
5981,1
5982,0
5983,5
5984,0
5985,1
5986,3
5987,0
5988,8
5989,4
5990,9
5991,7
5992,2
5993,5
5994,7
5995,0
5996,2
5997,1
5998,3
5999,1
6000,3
6001,6
6002,0
6003,4
6004,0
6005,9
6006,3
6007,5
6008,2
6009,6
6010,9
6011,7
6012,3
6013,5
6014,6
6015,3
6016,8
6017,4
6018,1
6019,7
6020,8
6021,8
6022,8
6023,0
6024,5
6025,8
6026,3
6027,3
6028,5
6029,4
6030,7
6031,5
6032,6
6033,6
6034,7
6035,7
6036,7
6037,4
6038,0
6039,6
6040,1
6041,8
6042,2
6043,6
6044,3
6045,5
6046,0
6047,8
6048,0
6049,5
6050,7
6051,1
6052,8
6053,7
6054,6
6055,7
6056,6
6057,6
6058,4
6059,4
6060,0
6061,9
6062,4
6063,2
6064,1
6065,6
6066,6
6067,5
6068,8
6069,3
6070,9
6071,1
6072,1
6073,7
6074,8
6075,7
6076,5
6077,8
6078,2
6079,1
6080,0
6081,1
6082,5
6083,7
6084,6
6085,8
6086,5
6087,5
6088,2
6089,9
6090,0
6091,7
6092,3
6093,7
6094,5
6095,7
6096,9
6097,1
6098,8
6099,7
6100,2
6101,5
6102,1
6103,2
6104,3
6105,9
6106,6
6107,2
6108,9
6109,2
6110,8
6111,9
6112,4
6113,5
6114,6
6115,9
6116,3
6117,1
6118,1
6119,8
6120,9
6121,2
6122,5
6123,0
6124,5
6125,5
6126,8
6127,7
6128,8
6129,1
6130,8
6131,6
6132,8
6133,1
6134,5
6135,9
6136,9
6137,6
6138,7
6139,8
6140,6
6141,2
6142,8
6143,8
6144,1
6145,2
6146,1
6147,6
6148,6
6149,9
6150,7
6151,6
6152,6
6153,0
6154,5
6155,2
6156,2
6157,4
6158,0
6159,2
6160,7
6161,3
6162,3
6163,8
6164,4
6165,2
6166,2
6167,5
6168,5
6169,4
6170,5
6171,2
6172,0
6173,9
6174,3
6175,1
6176,4
6177,2
6178,8
6179,3
6180,0
6181,0
6182,4
6183,6
6184,0
6185,3
6186,3
6187,2
6188,3
6189,2
6190,4
6191,6
6192,3
6193,5
6194,1
6195,6
6196,3
6197,3
6198,3
6199,5
6200,4
6201,5
6202,8
6203,0
6204,6
6205,8
6206,6
6207,1
6208,5
6209,2
6210,3
6211,9
6212,5
6213,2
6214,7
6215,7
6216,3
6217,2
6218,9
6219,7
6220,5
6221,0
6222,2
6223,0
6224,3
6225,9
6226,6
6227,7
6228,6
6229,5
6230,0
6231,6
6232,1
6233,9
6234,3
6235,2
6236,1
6237,5
6238,5
6239,9
6240,4
6241,1
6242,7
6243,3
6244,2
6245,7
6246,3
6247,1
6248,3
6249,0
6250,6
6251,5
6252,5
6253,4
6254,0
6255,6
6256,1
6257,3
6258,2
6259,7
6260,9
6261,8
6262,4
6263,2
6264,4
6265,4
6266,8
6267,3
6268,2
6269,5
6270,9
6271,3
6272,3
6273,7
6274,2
6275,7
6276,7
6277,0
6278,3
6279,4
6280,1
6281,2
6282,7
6283,7
6284,7
6285,9
6286,9
6287,3
6288,4
6289,2
6290,5
6291,5
6292,3
6293,7
6294,2
6295,3
6296,2
6297,9
6298,3
6299,1
6300,4
6301,4
6302,6
6303,9
6304,7
6305,7
6306,3
6307,1
6308,3
6309,9
6310,0
6311,7
6312,9
6313,7
6314,3
6315,9
6316,4
6317,9
6318,8
6319,6
6320,1
6321,5
6322,4
6323,3
6324,8
6325,8
6326,5
6327,3
6328,8
6329,4
6330,1
6331,3
6332,0
6333,0
6334,0
6335,9
6336,1
6337,7
6338,0
6339,9
6340,0
6341,6
6342,5
6343,3
6344,5
6345,2
6346,4
6347,5
6348,2
6349,3
6350,5
6351,8
6352,9
6353,1
6354,7
6355,6
6356,8
6357,1
6358,1
6359,1
6360,2
6361,2
6362,3
6363,8
6364,5
6365,4
6366,0
6367,5
6368,1
6369,7
6370,2
6371,7
6372,4
6373,0
6374,2
6375,3
6376,1
6377,5
6378,4
6379,2
6380,6
6381,1
6382,7
6383,0
6384,1
6385,3
6386,6
6387,3
6388,4
6389,4
6390,1
6391,6
6392,6
6393,5
6394,0
6395,8
6396,9
6397,5
6398,5
6399,8
6400,7
6401,0
6402,7
6403,1
6404,9
6405,8
6406,1
6407,0
6408,1
6409,0
6410,9
6411,3
6412,0
6413,5
6414,9
6415,8
6416,2
6417,2
6418,5
6419,0
6420,6
6421,6
6422,0
6423,9
6424,0
6425,0
6426,1
6427,1
6428,3
6429,7
6430,4
6431,9
6432,3
6433,4
6434,2
6435,7
6436,8
6437,0
6438,8
6439,8
6440,2
6441,0
6442,4
6443,7
6444,7
6445,3
6446,7
6447,0
6448,6
6449,2
6450,6
6451,2
6452,6
6453,4
6454,0
6455,6
6456,5
6457,2
6458,0
6459,5
6460,9
6461,6
6462,0
6463,3
6464,5
6465,2
6466,5
6467,7
6468,4
6469,3
6470,6
6471,5
6472,7
6473,3
6474,8
6475,3
6476,1
6477,0
6478,6
6479,0
6480,8
6481,7
6482,0
6483,2
6484,8
6485,5
6486,7
6487,7
6488,4
6489,4
6490,7
6491,1
6492,6
6493,9
6494,3
6495,3
6496,4
6497,4
6498,2
6499,5
6500,0
6501,7
6502,0
6503,2
6504,4
6505,9
6506,2
6507,6
6508,6
6509,0
6510,9
6511,3
6512,1
6513,4
6514,1
6515,1
6516,4
6517,8
6518,2
6519,7
6520,6
6521,9
6522,6
6523,1
6524,1
6525,3
6526,3
6527,3
6528,0
6529,2
6530,9
6531,5
6532,1
6533,4
6534,7
6535,3
6536,6
6537,5
6538,4
6539,0
6540,5
6541,2
6542,1
6543,5
6544,4
6545,3
6546,2
6547,3
6548,3
6549,4
6550,0
6551,8
6552,6
6553,5
6554,6
6555,7
6556,3
6557,4
6558,9
6559,8
6560,5
6561,5
6562,7
6563,8
6564,3
6565,9
6566,9
6567,1
6568,4
6569,8
6570,6
6571,8
6572,8
6573,6
6574,0
6575,0
6576,4
6577,1
6578,7
6579,9
6580,1
6581,5
6582,4
6583,9
6584,5
6585,4
6586,2
6587,7
6588,0
6589,1
6590,4
6591,1
6592,6
6593,9
6594,2
6595,0
6596,6
6597,1
6598,8
6599,9
6600,1
6601,3
6602,2
6603,5
6604,6
6605,7
6606,5
6607,6
6608,9
6609,4
6610,2
6611,2
6612,8
6613,7
6614,5
6615,9
6616,2
6617,3
6618,2
6619,4
6620,7
6621,6
6622,4
6623,6
6624,4
6625,4
6626,0
6627,4
6628,4
6629,3
6630,3
6631,2
6632,0
6633,3
6634,2
6635,1
6636,7
6637,2
6638,8
6639,0
6640,2
6641,0
6642,2
6643,6
6644,5
6645,2
6646,9
6647,3
6648,0
6649,9
6650,7
6651,8
6652,7
6653,5
6654,2
6655,9
6656,4
6657,8
6658,5
6659,2
6660,7
6661,3
6662,9
6663,9
6664,4
6665,2
6666,2
6667,1
6668,6
6669,3
6670,0
6671,1
6672,4
6673,2
6674,1
6675,0
6676,8
6677,3
6678,2
6679,0
6680,5
6681,1
6682,1
6683,4
6684,6
6685,4
6686,8
6687,6
6688,1
6689,9
6690,8
6691,6
6692,6
6693,7
6694,4
6695,2
6696,3
6697,3
6698,9
6699,9
6700,1
6701,2
6702,6
6703,9
6704,9
6705,2
6706,8
6707,8
6708,9
6709,1
6710,4
6711,4
6712,2
6713,8
6714,2
6715,2
6716,9
6717,9
6718,1
6719,8
6720,2
6721,1
6722,1
6723,1
6724,1
6725,6
6726,5
6727,7
6728,3
6729,8
6730,4
6731,5
6732,0
6733,3
6734,2
6735,4
6736,6
6737,1
6738,8
6739,8
6740,1
6741,9
6742,6
6743,8
6744,1
6745,6
6746,5
6747,1
6748,0
6749,8
6750,9
6751,9
6752,0
6753,9
6754,9
6755,4
6756,2
6757,6
6758,5
6759,7
6760,3
6761,6
6762,1
6763,2
6764,6
6765,0
6766,3
6767,1
6768,8
6769,9
6770,6
6771,0
6772,3
6773,5
6774,5
6775,6
6776,5
6777,7
6778,6
6779,9
6780,7
6781,7
6782,3
6783,5
6784,9
6785,0
6786,4
6787,0
6788,3
6789,3
6790,6
6791,9
6792,5
6793,3
6794,6
6795,0
6796,3
6797,6
6798,8
6799,8
6800,5
6801,1
6802,6
6803,5
6804,8
6805,4
6806,8
6807,3
6808,1
6809,1
6810,3
6811,5
6812,3
6813,4
6814,9
6815,7
6816,5
6817,1
6818,3
6819,7
6820,3
6821,2
6822,0
6823,7
6824,0
6825,7
6826,7
6827,7
6828,4
6829,0
6830,2
6831,1
6832,8
6833,5
6834,7
6835,8
6836,4
6837,5
6838,5
6839,4
6840,2
6841,2
6842,0
6843,3
6844,7
6845,8
6846,3
6847,9
6848,5
6849,2
6850,8
6851,6
6852,7
6853,4
6854,9
6855,8
6856,0
6857,2
6858,3
6859,2
6860,2
6861,7
6862,3
6863,1
6864,7
6865,3
6866,7
6867,9
6868,9
6869,7
6870,7
6871,7
6872,7
6873,4
6874,9
6875,1
6876,2
6877,9
6878,6
6879,2
6880,1
6881,4
6882,4
6883,9
6884,6
6885,9
6886,5
6887,0
6888,8
6889,2
6890,1
6891,0
6892,1
6893,5
6894,6
6895,5
6896,2
6897,3
6898,0
6899,7
6900,1
6901,9
6902,0
6903,4
6904,7
6905,7
6906,6
6907,3
6908,5
6909,2
6910,4
6911,0
6912,2
6913,1
6914,4
6915,4
6916,5
6917,6
6918,6
6919,1
6920,8
6921,3
6922,7
6923,2
6924,9
6925,1
6926,5
6927,1
6928,3
6929,1
6930,0
6931,0
6932,0
6933,5
6934,3
6935,6
6936,0
6937,9
6938,3
6939,3
6940,4
6941,1
6942,6
6943,6
6944,1
6945,9
6946,6
6947,9
6948,1
6949,1
6950,0
6951,0
6952,8
6953,9
6954,5
6955,6
6956,4
6957,9
6958,2
6959,6
6960,3
6961,3
6962,6
6963,4
6964,2
6965,0
6966,9
6967,1
6968,4
6969,7
6970,2
6971,9
6972,2
6973,6
6974,2
6975,4
6976,9
6977,2
6978,1
6979,9
6980,3
6981,9
6982,6
6983,9
6984,5
6985,2
6986,0
6987,3
6988,5
6989,0
6990,8
6991,8
6992,3
6993,5
6994,1
6995,3
6996,1
6997,6
6998,8
6999,3
7000,3
7001,3
7002,4
7003,4
7004,0
7005,8
7006,1
7007,4
7008,3
7009,6
7010,4
7011,3
7012,4
7013,3
7014,0
7015,1
7016,1
7017,6
7018,0
7019,5
7020,5
7021,3
7022,0
7023,5
7024,5
7025,0
7026,6
7027,5
7028,1
7029,6
7030,6
7031,9
7032,5
7033,4
7034,3
7035,9
7036,3
7037,0
7038,5
7039,8
7040,1
7041,1
7042,1
7043,5
7044,5
7045,6
7046,3
7047,9
7048,8
7049,8
7050,2
7051,5
7052,2
7053,3
7054,9
7055,7
7056,6
7057,5
7058,9
7059,1
7060,9
7061,1
7062,9
7063,4
7064,3
7065,4
7066,9
7067,7
7068,1
7069,0
7070,7
7071,1
7072,3
7073,1
7074,0
7075,6
7076,0
7077,1
7078,5
7079,2
7080,5
7081,4
7082,8
7083,3
7084,8
7085,3
7086,1
7087,1
7088,1
7089,3
7090,2
7091,0
7092,8
7093,6
7094,3
7095,4
7096,1
7097,1
7098,8
7099,2
7100,9
7101,1
7102,0
7103,5
7104,3
7105,9
7106,6
7107,9
7108,5
7109,5
7110,2
7111,0
7112,2
7113,6
7114,0
7115,7
7116,4
7117,0
7118,5
7119,8
7120,5
7121,3
7122,1
7123,6
7124,3
7125,7
7126,6
7127,3
7128,0
7129,8
7130,9
7131,0
7132,7
7133,9
7134,7
7135,7
7136,9
7137,7
7138,4
7139,2
7140,1
7141,5
7142,1
7143,6
7144,4
7145,9
7146,1
7147,3
7148,2
7149,0
7150,6
7151,6
7152,7
7153,2
7154,0
7155,8
7156,4
7157,5
7158,5
7159,2
7160,9
7161,6
7162,7
7163,7
7164,6
7165,1
7166,8
7167,0
7168,5
7169,3
7170,9
7171,0
7172,5
7173,2
7174,2
7175,4
7176,3
7177,4
7178,0
7179,3
7180,9
7181,0
7182,1
7183,5
7184,4
7185,1
7186,5
7187,8
7188,3
7189,2
7190,6
7191,5
7192,6
7193,3
7194,6
7195,0
7196,2
7197,2
7198,7
7199,9
7200,3
7201,9
7202,3
7203,1
7204,3
7205,4
7206,2
7207,4
7208,7
7209,8
7210,5
7211,2
7212,4
7213,9
7214,2
7215,5
7216,9
7217,4
7218,1
7219,7
7220,3
7221,6
7222,1
7223,5
7224,7
7225,2
7226,5
7227,8
7228,9
7229,1
7230,0
7231,6
7232,3
7233,6
7234,3
7235,0
7236,5
7237,3
7238,4
7239,1
7240,3
7241,5
7242,3
7243,8
7244,5
7245,6
7246,1
7247,0
7248,9
7249,8
7250,1
7251,7
7252,4
7253,3
7254,0
7255,8
7256,5
7257,0
7258,3
7259,0
7260,1
7261,5
7262,2
7263,7
7264,6
7265,8
7266,9
7267,3
7268,2
7269,5
7270,7
7271,7
7272,9
7273,6
7274,1
7275,8
7276,4
7277,3
7278,0
7279,9
7280,0
7281,1
7282,9
7283,8
7284,3
7285,7
7286,6
7287,9
7288,8
7289,2
7290,1
7291,5
7292,1
7293,5
7294,9
7295,6
7296,6
7297,9
7298,0
7299,1
7300,0
7301,7
7302,4
7303,0
7304,0
7305,1
7306,2
7307,1
7308,4
7309,6
7310,5
7311,2
7312,1
7313,8
7314,9
7315,9
7316,8
7317,1
7318,5
7319,6
7320,2
7321,8
7322,6
7323,9
7324,1
7325,4
7326,2
7327,3
7328,3
7329,0
7330,5
7331,1
7332,5
7333,4
7334,4
7335,1
7336,5
7337,8
7338,0
7339,2
7340,9
7341,0
7342,5
7343,5
7344,3
7345,3
7346,8
7347,0
7348,1
7349,9
7350,7
7351,4
7352,7
7353,0
7354,7
7355,7
7356,3
7357,0
7358,9
7359,7
7360,1
7361,4
7362,7
7363,3
7364,1
7365,6
7366,6
7367,1
7368,6
7369,8
7370,9
7371,1
7372,0
7373,1
7374,6
7375,3
7376,6
7377,1
7378,5
7379,0
7380,1
7381,0
7382,3
7383,2
7384,4
7385,8
7386,9
7387,9
7388,7
7389,7
7390,7
7391,3
7392,7
7393,3
7394,6
7395,3
7396,7
7397,6
7398,3
7399,8
7400,1
7401,1
7402,1
7403,2
7404,4
7405,8
7406,3
7407,6
7408,2
7409,6
7410,0
7411,8
7412,6
7413,5
7414,9
7415,1
7416,5
7417,5
7418,0
7419,3
7420,7
7421,5
7422,5
7423,2
7424,3
7425,9
7426,7
7427,6
7428,1
7429,7
7430,1
7431,3
7432,8
7433,4
7434,4
7435,2
7436,0
7437,1
7438,7
7439,1
7440,0
7441,7
7442,3
7443,8
7444,5
7445,9
7446,9
7447,8
7448,7
7449,8
7450,0
7451,9
7452,7
7453,6
7454,3
7455,9
7456,3
7457,7
7458,0
7459,7
7460,8
7461,3
7462,1
7463,0
7464,6
7465,9
7466,9
7467,5
7468,3
7469,4
7470,4
7471,1
7472,9
7473,6
7474,0
7475,7
7476,0
7477,3
7478,3
7479,3
7480,3
7481,0
7482,2
7483,1
7484,5
7485,8
7486,9
7487,4
7488,0
7489,5
7490,0
7491,9
7492,6
7493,3
7494,2
7495,4
7496,1
7497,7
7498,8
7499,6
7500,7
7501,0
7502,6
7503,3
7504,2
7505,3
7506,0
7507,2
7508,1
7509,9
7510,5
7511,8
7512,1
7513,0
7514,6
7515,1
7516,6
7517,2
7518,9
7519,5
7520,0
7521,6
7522,7
7523,5
7524,6
7525,3
7526,8
7527,2
7528,3
7529,7
7530,2
7531,9
7532,0
7533,2
7534,4
7535,3
7536,5
7537,6
7538,6
7539,5
7540,9
7541,1
7542,1
7543,9
7544,3
7545,5
7546,9
7547,1
7548,0
7549,5
7550,7
7551,0
7552,8
7553,4
7554,3
7555,4
7556,2
7557,1
7558,4
7559,0
7560,1
7561,5
7562,4
7563,2
7564,0
7565,7
7566,6
7567,4
7568,5
7569,8
7570,9
7571,7
7572,6
7573,2
7574,6
7575,9
7576,8
7577,3
7578,8
7579,6
7580,5
7581,1
7582,6
7583,3
7584,5
7585,5
7586,6
7587,0
7588,3
7589,3
7590,4
7591,7
7592,3
7593,6
7594,8
7595,4
7596,7
7597,7
7598,7
7599,8
7600,3
7601,9
7602,6
7603,0
7604,9
7605,2
7606,0
7607,4
7608,7
7609,1
7610,3
7611,6
7612,4
7613,6
7614,7
7615,4
7616,1
7617,0
7618,0
7619,6
7620,6
7621,0
7622,0
7623,2
7624,9
7625,9
7626,4
7627,4
7628,7
7629,2
7630,9
7631,0
7632,3
7633,1
7634,3
7635,3
7636,2
7637,6
7638,8
7639,9
7640,4
7641,9
7642,1
7643,0
7644,3
7645,2
7646,3
7647,8
7648,2
7649,9
7650,4
7651,8
7652,2
7653,6
7654,0
7655,0
7656,1
7657,3
7658,6
7659,7
7660,7
7661,6
7662,0
7663,3
7664,3
7665,2
7666,1
7667,6
7668,3
7669,7
7670,7
7671,5
7672,0
7673,2
7674,7
7675,2
7676,5
7677,9
7678,1
7679,2
7680,7
7681,6
7682,7
7683,3
7684,9
7685,6
7686,9
7687,1
7688,8
7689,9
7690,6
7691,5
7692,3
7693,3
7694,1
7695,6
7696,8
7697,2
7698,1
7699,7
7700,9
7701,7
7702,1
7703,2
7704,1
7705,0
7706,3
7707,2
7708,7
7709,9
7710,7
7711,8
7712,0
7713,2
7714,4
7715,2
7716,6
7717,4
7718,1
7719,4
7720,5
7721,7
7722,0
7723,5
7724,2
7725,8
7726,8
7727,5
7728,5
7729,1
7730,1
7731,8
7732,9
7733,5
7734,2
7735,0
7736,3
7737,2
7738,2
7739,9
7740,9
7741,4
7742,8
7743,6
7744,3
7745,9
7746,9
7747,1
7748,2
7749,7
7750,1
7751,9
7752,2
7753,3
7754,0
7755,3
7756,2
7757,2
7758,3
7759,1
7760,8
7761,5
7762,7
7763,4
7764,9
7765,6
7766,2
7767,0
7768,3
7769,5
7770,9
7771,3
7772,2
7773,9
7774,5
7775,6
7776,4
7777,2
7778,2
7779,6
7780,5
7781,9
7782,0
7783,3
7784,2
7785,3
7786,3
7787,2
7788,9
7789,6
7790,2
7791,5
7792,8
7793,4
7794,3
7795,5
7796,4
7797,2
7798,8
7799,4
7800,7
7801,0
7802,7
7803,8
7804,6
7805,6
7806,1
7807,4
7808,0
7809,7
7810,5
7811,7
7812,8
7813,8
7814,1
7815,4
7816,4
7817,0
7818,9
7819,6
7820,0
7821,1
7822,1
7823,8
7824,2
7825,9
7826,8
7827,7
7828,4
7829,0
7830,7
7831,1
7832,9
7833,9
7834,7
7835,6
7836,3
7837,9
7838,5
7839,3
7840,2
7841,2
7842,8
7843,6
7844,1
7845,3
7846,1
7847,3
7848,4
7849,8
7850,4
7851,3
7852,0
7853,9
7854,7
7855,3
7856,8
7857,7
7858,5
7859,3
7860,7
7861,7
7862,4
7863,4
7864,0
7865,5
7866,1
7867,7
7868,1
7869,6
7870,3
7871,0
7872,2
7873,7
7874,1
7875,1
7876,1
7877,1
7878,9
7879,2
7880,7
7881,7
7882,3
7883,2
7884,0
7885,4
7886,0
7887,4
7888,2
7889,4
7890,0
7891,6
7892,2
7893,9
7894,9
7895,0
7896,1
7897,3
7898,2
7899,4
7900,7
7901,5
7902,3
7903,9
7904,6
7905,3
7906,0
7907,7
7908,8
7909,0
7910,5
7911,4
7912,0
7913,9
7914,3
7915,1
7916,9
7917,7
7918,8
7919,4
7920,5
7921,7
7922,3
7923,1
7924,2
7925,4
7926,9
7927,3
7928,7
7929,7
7930,8
7931,4
7932,8
7933,5
7934,4
7935,7
7936,9
7937,3
7938,2
7939,5
7940,1
7941,8
7942,0
7943,9
7944,0
7945,6
7946,1
7947,7
7948,2
7949,9
7950,9
7951,0
7952,9
7953,6
7954,0
7955,6
7956,0
7957,2
7958,9
7959,0
7960,1
7961,2
7962,0
7963,1
7964,7
7965,8
7966,1
7967,1
7968,0
7969,1
7970,8
7971,5
7972,1
7973,8
7974,1
7975,9
7976,3
7977,1
7978,9
7979,5
7980,2
7981,0
7982,5
7983,2
7984,1
7985,2
7986,3
7987,5
7988,3
7989,9
7990,6
7991,0
7992,2
7993,9
7994,3
7995,9
7996,0
7997,5
7998,4
7999,6
8000,6
8001,0
8002,0
8003,5
8004,3
8005,5
8006,6
8007,6
8008,3
8009,3
8010,4
8011,3
8012,2
8013,5
8014,7
8015,2
8016,0
8017,9
8018,8
8019,3
8020,2
8021,3
8022,2
8023,6
8024,7
8025,6
8026,1
8027,1
8028,8
8029,3
8030,7
8031,9
8032,5
8033,4
8034,1
8035,6
8036,3
8037,7
8038,3
8039,8
8040,6
8041,5
8042,3
8043,9
8044,4
8045,5
8046,1
8047,8
8048,8
8049,9
8050,4
8051,5
8052,9
8053,7
8054,8
8055,9
8056,6
8057,1
8058,5
8059,8
8060,2
8061,4
8062,5
8063,1
8064,8
8065,4
8066,2
8067,1
8068,9
8069,2
8070,1
8071,6
8072,2
8073,4
8074,1
8075,4
8076,8
8077,1
8078,8
8079,5
8080,5
8081,5
8082,5
8083,2
8084,7
8085,9
8086,9
8087,8
8088,5
8089,4
8090,0
8091,1
8092,7
8093,0
8094,0
8095,7
8096,5
8097,9
8098,8
8099,3
8100,8
8101,1
8102,6
8103,2
8104,3
8105,6
8106,1
8107,6
8108,8
8109,0
8110,5
8111,9
8112,7
8113,7
8114,8
8115,9
8116,6
8117,3
8118,3
8119,6
8120,9
8121,1
8122,0
8123,3
8124,5
8125,4
8126,2
8127,7
8128,9
8129,3
8130,1
8131,3
8132,8
8133,0
8134,3
8135,3
8136,5
8137,7
8138,4
8139,1
8140,7
8141,2
8142,3
8143,9
8144,6
8145,7
8146,3
8147,4
8148,0
8149,7
8150,0
8151,8
8152,9
8153,8
8154,4
8155,7
8156,3
8157,0
8158,0
8159,5
8160,2
8161,3
8162,7
8163,4
8164,3
8165,4
8166,8
8167,8
8168,8
8169,3
8170,1
8171,5
8172,5
8173,7
8174,8
8175,0
8176,4
8177,0
8178,3
8179,2
8180,8
8181,5
8182,8
8183,2
8184,8
8185,0
8186,1
8187,9
8188,4
8189,2
8190,4
8191,6
8192,3
8193,9
8194,9
8195,4
8196,6
8197,9
8198,7
8199,8
8200,6
8201,7
8202,4
8203,9
8204,2
8205,7
8206,6
8207,1
8208,1
8209,6
8210,9
8211,8
8212,2
8213,2
8214,6
8215,4
8216,4
8217,4
8218,1
8219,6
8220,7
8221,6
8222,1
8223,1
8224,3
8225,1
8226,8
8227,4
8228,3
8229,9
8230,2
8231,2
8232,9
8233,3
8234,1
8235,8
8236,3
8237,3
8238,4
8239,2
8240,2
8241,1
8242,0
8243,1
8244,4
8245,4
8246,7
8247,3
8248,6
8249,9
8250,6
8251,0
8252,3
8253,9
8254,4
8255,2
8256,2
8257,6
8258,1
8259,6
8260,0
8261,4
8262,9
8263,7
8264,1
8265,2
8266,5
8267,5
8268,0
8269,8
8270,4
8271,8
8272,8
8273,6
8274,7
8275,4
8276,7
8277,4
8278,8
8279,6
8280,7
8281,6
8282,3
8283,0
8284,5
8285,1
8286,4
8287,9
8288,1
8289,5
8290,5
8291,0
8292,9
8293,2
8294,1
8295,9
8296,0
8297,5
8298,0
8299,0
8300,5
8301,4
8302,3
8303,1
8304,1
8305,8
8306,1
8307,4
8308,3
8309,0
8310,7
8311,3
8312,2
8313,6
8314,2
8315,6
8316,8
8317,6
8318,1
8319,4
8320,7
8321,7
8322,4
8323,7
8324,5
8325,6
8326,4
8327,5
8328,0
8329,1
8330,5
8331,2
8332,6
8333,3
8334,6
8335,3
8336,5
8337,1
8338,8
8339,1
8340,3
8341,2
8342,6
8343,3
8344,2
8345,6
8346,2
8347,3
8348,9
8349,4
8350,4
8351,1
8352,0
8353,8
8354,9
8355,2
8356,3
8357,7
8358,4
8359,1
8360,5
8361,8
8362,6
8363,3
8364,1
8365,8
8366,9
8367,3
8368,3
8369,3
8370,6
8371,2
8372,4
8373,3
8374,8
8375,2
8376,3
8377,4
8378,3
8379,1
8380,7
8381,8
8382,5
8383,1
8384,0
8385,7
8386,4
8387,5
8388,2
8389,7
8390,6
8391,3
8392,2
8393,4
8394,3
8395,0
8396,0
8397,0
8398,1
8399,9
8400,4
8401,3
8402,5
8403,7
8404,9
8405,3
8406,8
8407,8
8408,7
8409,1
8410,0
8411,6
8412,4
8413,3
8414,1
8415,5
8416,3
8417,6
8418,8
8419,4
8420,8
8421,9
8422,0
8423,7
8424,6
8425,2
8426,8
8427,5
8428,4
8429,1
8430,1
8431,3
8432,2
8433,0
8434,6
8435,1
8436,7
8437,0
8438,9
8439,1
8440,7
8441,8
8442,0
8443,5
8444,9
8445,1
8446,2
8447,7
8448,6
8449,8
8450,7
8451,6
8452,9
8453,8
8454,1
8455,9
8456,4
8457,6
8458,7
8459,6
8460,9
8461,1
8462,9
8463,1
8464,2
8465,7
8466,1
8467,9
8468,1
8469,5
8470,6
8471,3
8472,1
8473,3
8474,7
8475,6
8476,2
8477,6
8478,9
8479,0
8480,8
8481,4
8482,2
8483,6
8484,7
8485,2
8486,2
8487,0
8488,7
8489,7
8490,2
8491,3
8492,9
8493,3
8494,1
8495,1
8496,4
8497,5
8498,0
8499,0
8500,9
8501,7
8502,2
8503,0
8504,0
8505,1
8506,0
8507,7
8508,9
8509,6
8510,3
8511,1
8512,8
8513,8
8514,6
8515,3
8516,5
8517,5
8518,7
8519,9
8520,1
8521,4
8522,1
8523,7
8524,3
8525,0
8526,7
8527,3
8528,5
8529,4
8530,3
8531,8
8532,3
8533,0
8534,6
8535,8
8536,8
8537,9
8538,7
8539,8
8540,3
8541,3
8542,6
8543,4
8544,2
8545,7
8546,4
8547,4
8548,4
8549,6
8550,0
8551,6
8552,8
8553,9
8554,6
8555,7
8556,5
8557,7
8558,3
8559,7
8560,8
8561,9
8562,2
8563,7
8564,5
8565,0
8566,6
8567,4
8568,1
8569,8
8570,4
8571,9
8572,1
8573,1
8574,4
8575,3
8576,8
8577,6
8578,2
8579,3
8580,5
8581,6
8582,4
8583,9
8584,7
8585,0
8586,9
8587,1
8588,0
8589,9
8590,8
8591,8
8592,3
8593,1
8594,7
8595,6
